,Region,District,EPA,Lat,Lon,Altitude,Gender,Literacy,Number_followers,Date_trained,Length,Farm_size,Sust_Ag_Activities,Types_Sust_Ag,Full_CA,Partial_CA,Agroforestry,Manure_making,Pit_planting,Sust_Other,Crops,Crops_Maize,Crops_Millet,Crops_Sorghum,Crops_Cassava,Crops_Sweet_Potato,Crops_European_Potato,Crops_Soya,Crops_Groundnuts,Crops_Beans,Crops_Pigeon_Pea,Crops_Cowpea,Crops_Sugarcane,Crops_Other,Vegetables,Fruit_trees,Livestock,Type_livestock,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats_Sheep,Livestock_Guinea_Fowl,Livestock_Pigs,Livestock_Other,Livestock_Rabbits,X_id
1722,Northern,Mzimba North,Engucwini,-11.19384333,33.820425,1414,Male,Primary School,7,2016-09-12,992,2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,41943543
1723,Northern,Mzimba North,Njuyu,-11.45697333,33.63334,1391,Female,Primary School,24,2015-10-05,1335,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Pigs,0,0,0,0,0,1,0,0,41943545
1724,Northern,Mzimba North,Njuyu,-11.46072667,33.58597167,1323.9,Female,Secondary School,6,2016-10-03,971,2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,Yes,Yes,Cattle Goats/Sheep,1,0,0,1,0,0,0,0,41943547
1725,Northern,Mzimba North,Njuyu,-11.456995,33.63320333,1344.7,Female,Primary School,25,2016-10-03,971,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making",0,1,0,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,41943548
1726,Northern,Mzimba North,Njuyu,-11.48530667,33.71219833,1276.6,Female,Secondary School,26,2015-08-03,1398,1.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Other",0,1,1,1,0,1,Maize Cassava,1,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41943549
1727,Northern,Mzimba North,Njuyu,-11.55714333,33.67326333,1246.6,Male,Secondary School,15,2016-08-15,1020,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Other",1,0,1,1,0,1,Maize Cassava Sweet Potato Soya,1,0,0,1,1,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,41943552
1728,Northern,Mzimba North,Njuyu,-11.55727667,33.67305833,1231.4,Female,Primary School,10,2016-10-03,971,1.4,No,,NA,NA,NA,NA,NA,NA,Maize Cassava Groundnuts,1,0,0,1,0,0,0,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41943553
1729,Northern,Mzimba North,Njuyu,-11.51102,33.68804167,1164.3,Female,Primary School,45,2015-10-05,1335,1.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Cassava Sweet Potato European Potato Soya Groundnuts Beans Cow Peas,1,0,0,1,1,1,1,1,1,0,1,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41943554
1730,Northern,Mzimba North,Njuyu,-11.51119333,33.68804,1176.5,Male,Secondary School,35,2016-08-08,1027,2.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts,1,0,0,1,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,41943556
1731,Northern,Mzimba North,Njuyu,-11.51119,33.688095,1171.9,Male,Secondary School,28,2017-09-04,635,1.2,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Cassava Soya Groundnuts,1,0,0,1,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Chickens,1,1,0,0,0,0,0,0,41943607
1732,Northern,Mzimba North,Njuyu,-11.46104235,33.58586165,1286.914703,Male,Primary School,12,2018-08-12,293,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",1,1,1,1,0,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans Pigeon Peas Sugarcane,1,1,0,1,1,0,1,1,1,1,0,1,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026338
1733,Northern,Mzimba North,Njuyu,-11.48520898,33.71222509,1225.942539,Female,Secondary School,10,2016-08-28,1007,2,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Millet Sweet Potato Soya Groundnuts,1,1,0,0,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Pigs Chickens,0,1,0,0,0,1,0,0,42026340
1734,Northern,Mzimba North,Njuyu,-11.51841917,33.62657184,1311.401049,Male,Secondary School,6,2016-09-11,993,3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans,1,1,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,42026342
1735,Northern,Mzimba North,Njuyu,-11.55718807,33.67322572,1283.580972,Male,Primary School,11,2016-08-22,1013,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,42026344
1736,Northern,Mzimba North,Njuyu,-11.51108698,33.68811353,1260.8196,Male,Primary School,6,2016-10-20,954,5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",1,1,1,1,0,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans,1,1,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,42026346
1737,Northern,Mzimba North,Njuyu,-11.51103355,33.68812134,1255.682936,Female,Primary School,9,2016-10-19,955,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Cassava Sweet Potato Groundnuts Beans,1,0,0,1,1,0,0,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,42026348
1738,Northern,Mzimba North,Njuyu,-11.49561701,33.67856736,1300.97546,Female,Primary School,8,2017-11-07,571,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts,1,0,0,1,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026351
1739,Northern,Mzimba North,Emsizini,-11.4412771,33.83197473,1250.846769,Female,Primary School,10,2014-11-25,1649,2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026354
1740,Northern,Mzimba North,Emsizini,-11.44126594,33.83184505,1257.830305,Female,Primary School,5,2014-09-14,1721,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making",1,0,0,1,0,0,Maize Sweet Potato Soya Groundnuts Beans Pigeon Peas,1,0,0,0,1,0,1,1,1,1,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,42026355
1741,Northern,Mzimba North,Emsizini,-11.47179237,33.85604872,1336.957565,Male,Primary School,16,2016-09-12,992,2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,42026357
1742,Northern,Mzimba North,Emsizini,-11.4717926,33.85606542,1340.340892,Female,Primary School,8,2014-09-08,1727,2.5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,42026360
1743,Northern,Mzimba North,Emsizini,-11.49105845,33.90029633,1397.75083,Male,Primary School,6,2014-09-07,1728,1.5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making",1,0,0,1,0,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,No,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,42026364
1744,Northern,Mzimba North,Emsizini,-11.49105181,33.90030318,1398.08178,Female,Primary School,7,2016-09-04,1000,2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026366
1745,Northern,Mzimba North,Emsizini,-11.45306732,33.94272314,1342.950897,Female,Primary School,7,2018-10-21,223,2,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,42026368
1746,Northern,Mzimba North,Emsizini,-11.45307242,33.94270219,1331.05718,Female,Primary School,8,2018-10-22,222,0.8,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026371
1747,Northern,Mzimba North,Emsizini,-11.49561158,33.96566174,1313.857423,Female,Primary School,18,2015-07-13,1419,2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Sweet Potato Soya Beans,1,0,0,0,1,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026373
1748,Northern,Mzimba South,Mjinge,-11.86199033,33.32585626,1138,Female,Primary School,15,2016-08-14,1021,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Sweet Potato Soya,1,0,0,0,1,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,42026390
1749,Northern,Mzimba South,Hora,-11.61059168,33.56581141,1268,Male,Secondary School,15,2017-11-19,559,3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Groundnuts Beans,1,1,0,0,0,0,0,1,1,0,0,0,0,Yes,No,Yes,Cattle Chickens,1,1,0,0,0,0,0,0,42026392
1750,Northern,Mzimba South,Hora,-11.61055938,33.56590395,1306,Female,Primary School,7,2017-10-14,595,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Groundnuts Beans,1,1,0,0,0,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026393
1751,Northern,Mzimba South,Hora,-11.61041262,33.56587948,1285,Male,Primary School,9,2014-08-10,1756,5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Sweet Potato Groundnuts Beans,1,0,0,0,1,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,42026395
1752,Northern,Mzimba South,Kazomba,-11.90333148,33.59954571,1336,Male,Primary School,24,2018-03-17,441,3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,42026396
1753,Northern,Mzimba South,Kazomba,-11.90335796,33.59954776,1332,Male,Secondary School,26,2016-11-20,923,3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,42026398
1754,Northern,Mzimba North,Bwengu,-11.26431335,33.87885171,1098,Male,Primary School,20,2016-10-02,972,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026399
1755,Northern,Mzimba North,Bwengu,-11.26428586,33.87880276,1096,Female,Primary School,13,2016-09-01,1003,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting Other",1,0,1,1,1,1,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026402
1756,Northern,Mzimba North,Bwengu,-11.2642874,33.87879616,1096,Male,Secondary School,23,2016-10-02,972,1.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,42026403
1757,Northern,Mzimba North,Bwengu,-11.26421946,33.87868293,1117,Female,Secondary School,21,2018-02-01,485,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures)",1,0,0,0,0,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026405
1758,Northern,Mzimba North,Bwengu,-11.26426029,33.87874626,1109,Male,Primary School,26,2015-08-02,1399,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures)",1,0,0,0,0,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,42026406
1759,Northern,Mzimba North,Bwengu,-11.26427375,33.87877347,1105,Female,Secondary School,25,2015-08-02,1399,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026408
1760,Northern,Mzimba North,Bwengu,-11.26428544,33.87878318,1104,Female,Primary School,18,2016-08-01,1034,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures)",1,0,0,0,0,0,Maize,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026410
1761,Northern,Mzimba North,Bwengu,-11.26427686,33.87878357,1105,Female,Primary School,17,2015-08-02,1399,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Pigs Chickens,0,1,0,0,0,1,0,0,42026412
1762,Northern,Mzimba North,Bwengu,-11.26429488,33.87879963,1103,Male,Primary School,27,2015-08-02,1399,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Pigs Chickens,1,1,0,0,0,1,0,0,42026414
1763,Northern,Mzimba North,Bwengu,-11.26429996,33.8788027,1103,Female,Primary School,16,2015-08-02,1399,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures)",1,0,0,0,0,0,Maize,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026416
1764,Northern,Mzimba North,Bwengu,-11.264305,33.87880612,1102,Male,Secondary School,26,2015-08-02,1399,1.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Pigs Chickens,0,1,0,0,0,1,0,0,42026417
1765,Northern,Mzimba North,Bwengu,-11.2643234,33.87882001,1099,Male,Secondary School,12,2015-08-02,1399,1.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Cattle Chickens,1,1,0,0,0,0,0,0,42026419
1766,Northern,Mzimba North,Zombwe,-11.32466008,33.92622856,1189,Female,Primary School,12,2014-08-25,1741,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Cassava Sweet Potato Soya,1,0,0,1,1,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026421
1767,Northern,Mzimba North,Zombwe,-11.32459477,33.92622117,1195,Male,Primary School,15,2016-08-29,1006,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Pit Planting",1,0,1,0,1,0,Maize Cassava Sweet Potato Soya Groundnuts,1,0,0,1,1,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026428
1768,Northern,Mzimba North,Njuyu,-11.51109278,33.6881854,1239,Female,Primary School,6,2017-09-05,634,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Pigeon Peas,1,0,0,1,1,0,1,1,1,1,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026431
1769,Northern,Mzimba North,Emsizini,-11.44125283,33.83191745,1252,Male,Primary School,15,2018-09-03,271,1.3,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making",1,0,0,1,0,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026433
1770,Northern,Mzimba South,Kazomba,-11.87541833,33.5347,1404.3,Female,Primary School,30,2015-08-25,1376,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Millet Cassava Sweet Potato Groundnuts Beans,1,1,0,1,1,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026465
1771,Northern,Mzimba North,Malidade,-11.26889667,33.402045,1134,Female,Secondary School,16,2015-08-03,1398,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Cassava Soya Groundnuts,1,0,0,1,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,42026471
1772,Northern,Mzimba North,Emsizini,-11.49105,33.900315,1430,Male,Primary School,15,2014-09-29,1706,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts,1,0,0,0,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026475
1773,Northern,Mzimba South,Emsizini,-11.44129333,33.83196333,1258.5,Female,Primary School,2,2016-09-19,985,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Cassava Sweet Potato Soya Beans,1,0,0,1,1,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,42026478
1774,Northern,Mzimba North,Emsizini,-11.49103167,33.90034333,1416,Male,Primary School,8,2015-09-28,1342,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,42026479
1775,Northern,Mzimba South,Emsizini,-11.44130833,33.831895,1266.7,Female,Secondary School,25,2014-10-13,1692,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Rabbits Other,0,1,0,1,0,1,1,1,42026482
1776,Northern,Mzimba South,Emsizini,-11.44134667,33.831845,1258.1,Female,Primary School,20,2015-09-21,1349,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Rabbits,0,1,0,1,0,0,0,1,42026485
1777,Northern,Mzimba South,Emsizini,-11.47183167,33.85604833,1338.8,Male,Secondary School,30,2014-07-21,1776,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",1,1,1,1,0,0,Maize Cassava Sweet Potato Soya Groundnuts Beans,1,0,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Pigs Chickens Other,0,1,0,0,0,1,1,0,42026490
1778,Northern,Mzimba North,Bwengu,-11.06162667,33.92486333,876.1,Female,Primary School,5,2015-03-09,1545,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Cassava Sweet Potato Soya Pigeon Peas Other,1,0,0,1,1,0,1,0,0,1,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens Rabbits,0,1,0,1,0,0,0,1,42026491
1779,Northern,Mzimba South,Emsizini,-11.47180833,33.85596,1334.6,Female,Primary School,22,2014-07-21,1776,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,42026495
1780,Northern,Mzimba North,Bwengu,-11.06173833,33.92541667,876.5,Female,Primary School,12,2015-03-09,1545,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Other,1,0,0,1,1,0,1,1,1,0,0,0,1,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,42026497
1781,Northern,Mzimba South,Emsizini,-11.47177667,33.85607333,1347.2,Male,Primary School,25,2014-09-22,1713,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,42026503
1782,Northern,Mzimba North,Bwengu,-11.06145833,33.92486167,1018.9,Male,Secondary School,5,2014-09-08,1727,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Sweet Potato Soya Groundnuts Beans Pigeon Peas,1,0,0,0,1,0,1,1,1,1,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Guinea Fowl Ducks Other,0,1,1,1,1,0,1,0,42026507
